Unnamed: 0,user_id,result,visual_authenticity_result,image_integrity_result,face_detection_result,image_quality_result,created_at,supported_document_result,conclusive_document_quality_result,colour_picture_result,data_validation_result,data_consistency_result,data_comparison_result,attempt_id,police_record_result,compromised_document_result,properties,sub_result
,,,,,,,,,,,,,,,,,,
84655,d36bdfcc562a4f27838b93fac902bf3a,clear,clear,clear,clear,clear,2/10/2017 16:11,clear,clear,clear,clear,,,b604f3d90d1346698990be6845ca9938,clear,clear,"{'gender': 'Female', 'issuing_date': '2013-08-20', 'document_type': 'driving_licence', 'date_of_expiry': '2023-08-19', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
68445,3f810412909d4a9ab09eb34b01a57536,clear,clear,clear,clear,clear,24/10/2017 21:18,clear,clear,clear,clear,clear,,56592936fd174131b00aa96e98bfb9e1,clear,clear,"{'gender': 'Male', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2027-01-02', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
26371,5b4ee993143c4d8cad6ba36ee1cdbe20,clear,clear,clear,clear,clear,7/10/2017 15:41,clear,clear,clear,clear,,,1d965b129e614c278932f6473de4b892,clear,clear,"{'issuing_date': '2014-09-29', 'document_type': 'driving_licence', 'date_of_expiry': '2029-09-29', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
41311,2835910c78034e1ebe025fe0449a6727,clear,clear,clear,clear,clear,18/10/2017 19:43,clear,clear,clear,clear,,,d0a747c58fd34d2d9adb81c8a5ef4624,clear,clear,"{'issuing_date': '2014-07-22', 'document_type': 'driving_licence', 'date_of_expiry': '2029-07-22', 'issuing_country': 'DNK'}",clear
,,,,,,,,,,,,,,,,,,
23284,26d56850e5524bba9816dbed75590a7f,clear,clear,clear,clear,clear,8/10/2017 15:10,clear,clear,clear,clear,,,55aa1436ce154c6b991480efb22a907b,clear,clear,"{'issuing_date': '2013-05-03', 'document_type': 'driving_licence', 'date_of_expiry': '2023-05-03', 'issuing_country': 'LVA'}",clear
,,,,,,,,,,,,,,,,,,
11291,a1860f86052c451db48defb0755e9a49,consider,clear,consider,clear,clear,26/10/2017 19:02,clear,consider,clear,clear,clear,,56521cda47274d00af1cfb1c0c23d06d,clear,clear,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-05-23', 'issuing_country': 'ESP'}",caution
,,,,,,,,,,,,,,,,,,
7656,1a51fe23a5de41e28654845e3eadc7db,clear,clear,clear,clear,clear,28/10/2017 12:04,clear,clear,clear,clear,clear,,653e0939085045c5bc63b155ea127436,clear,clear,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-09-01', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
73279,f435bc93d4dd45b5a1271144ba495345,consider,,consider,,unidentified,22/10/2017 21:42,clear,,,,,,0c85bf9fef854a8794ac3336c7bc6f67,,,{},rejected
,,,,,,,,,,,,,,,,,,
42535,82caa6ae4a724e048c6a7c761a1200de,consider,clear,consider,clear,clear,18/10/2017 10:36,clear,consider,clear,clear,clear,,7e83bd7437da447abcb98b99ad0a4532,clear,clear,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2018-10-27', 'issuing_country': 'GBR'}",caution
,,,,,,,,,,,,,,,,,,
68293,96c7fdcdf8814175ae64acc747132791,clear,clear,clear,clear,clear,25/10/2017 8:49,clear,clear,clear,clear,clear,,c6e99b8e0c2145409e2549f868302437,clear,clear,"{'gender': 'Female', 'nationality': 'CZE', 'document_type': 'passport', 'date_of_expiry': '2025-09-16', 'issuing_country': 'CZE'}",clear
,,,,,,,,,,,,,,,,,,
6259,a322cac4ff9a42caa24130344e6e2d6c,consider,,consider,,unidentified,29/10/2017 12:53,clear,,,,,,9d7d828acad34ef59b88d4f6173df81a,,,{},rejected
,,,,,,,,,,,,,,,,,,
79124,3b16ab77cf0549ec9ee3abb3f623f1f9,consider,,consider,,unidentified,4/10/2017 14:57,clear,,,,,,5dcc4a80fa4e439a9befdebe79b9658a,,,{},rejected
,,,,,,,,,,,,,,,,,,
76561,f1f94ac410524f788f0021b1ab0c55a8,clear,clear,clear,clear,clear,5/10/2017 14:50,clear,clear,clear,clear,,,7a03b184d2ae455abfca9f27c65be662,clear,,"{'issuing_date': '2016-09-23', 'document_type': 'driving_licence', 'date_of_expiry': '2026-10-08', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
66038,a2b353e7499749b5b53f69de10d4c867,clear,clear,clear,clear,clear,25/10/2017 21:10,clear,clear,clear,clear,,,125a1563c24e4bac8a6bb0bbc39c9314,clear,clear,"{'gender': 'Female', 'issuing_date': '2015-12-04', 'document_type': 'driving_licence', 'date_of_expiry': '2025-12-03', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
23166,4504371f4f5b41f583c62170426dd61c,clear,clear,clear,clear,clear,8/10/2017 14:19,clear,clear,clear,clear,clear,,a386fbcea1064d5f8d1d642efe62f51f,clear,clear,"{'gender': 'Male', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2024-12-04', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
12754,f255fe4807aa4873a33837c53ec2c3a8,clear,clear,clear,clear,clear,12/10/2017 12:16,clear,clear,clear,clear,clear,,f98305bc1dda447b973f331d0d4c77ee,clear,clear,"{'gender': 'Male', 'issuing_date': '2015-03', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
7575,8c6dbc0d415b421a8353cad25231ff89,clear,clear,clear,clear,clear,28/10/2017 17:26,clear,clear,clear,clear,,,1f06a4b970ed444b8d6b0bf86804e320,clear,clear,"{'gender': 'Male', 'issuing_date': '2015-09-12', 'document_type': 'driving_licence', 'date_of_expiry': '2024-04-03', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
77304,e57f54e758c84ceb9e1d4f08b8c94065,clear,clear,clear,clear,clear,5/10/2017 12:35,clear,clear,clear,clear,clear,,60a1d3c2c9314a21aa27eee51d92d3a8,clear,clear,"{'gender': 'Female', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2026-09-19', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
11876,00b7dda6a2c1435880c742b88f7a599d,clear,clear,clear,clear,clear,26/10/2017 12:21,clear,clear,clear,clear,,,7bcad982bc2b45cb86b5bc6d409c851d,clear,clear,"{'issuing_date': '2013-07-04', 'document_type': 'driving_licence', 'date_of_expiry': '2028-06-21', 'issuing_country': 'GRC'}",clear
,,,,,,,,,,,,,,,,,,
7811,4e248a0c7e824866bebaf1521ec2c94a,clear,clear,clear,clear,clear,28/10/2017 13:36,clear,clear,clear,clear,clear,,1c58548ef615432d8500a6490c91f73d,clear,clear,"{'gender': 'Male', 'issuing_date': '2015-01', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
60444,6a5ddd39efef4f9e92b4d27c84bdbf1e,clear,clear,clear,clear,clear,15/10/2017 16:05,clear,clear,clear,clear,clear,,1a1d62a8827e42279753eaf4e45c2bde,clear,clear,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2023-05-28', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
11891,a260d3b8b1eb4a188e12680e8febd074,consider,clear,consider,clear,clear,13/10/2017 9:59,clear,consider,clear,clear,clear,,194558569e0e4e958a0758277af4919e,clear,clear,"{'gender': 'Female', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2020-03-26', 'issuing_country': 'PRT'}",caution
,,,,,,,,,,,,,,,,,,
12518,4ae6d8367d784a3088ef1b548f2f6585,clear,clear,clear,clear,clear,13/10/2017 10:39,clear,clear,clear,clear,clear,,9739f00a427b4c99bd372ddacac86ace,clear,clear,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2018-07-03', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
60992,d3a46eb2d3b14e9fab1adc9f076a34c9,clear,clear,clear,clear,clear,15/10/2017 19:46,clear,clear,clear,clear,,,0ae74a70e4304e9d8148c28b89ab2714,clear,clear,"{'issuing_date': '2015-10-28', 'document_type': 'driving_licence', 'date_of_expiry': '2030-10-28', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
20266,0c660aa2959e44b0ae665dd44142a9ef,clear,clear,clear,clear,clear,10/10/2017 5:39,clear,clear,clear,clear,,,f64d5e9921a94a4c8d04af11235862af,clear,clear,"{'issuing_date': '2016-10-17', 'document_type': 'driving_licence', 'date_of_expiry': '2026-10-16', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
74074,5c17492aef4c41cf89587859620cd852,clear,clear,clear,clear,clear,6/10/2017 16:37,clear,clear,clear,clear,clear,,f8dc6d4b0a854fdf88333d811e9a47b3,clear,clear,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2019-06-22', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
75019,28c6c1965c644688870cbf53a49a079b,clear,clear,clear,clear,clear,6/10/2017 12:26,clear,clear,clear,clear,clear,,d730527449ea4984ae603f2ce554f822,clear,clear,"{'gender': 'Male', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-03-31', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
69637,fc481bef07ef4de78ea14bf955c8fc36,clear,clear,clear,clear,clear,24/10/2017 17:42,clear,clear,clear,clear,clear,,6b94f5b40c83442db96ac3be623dddec,clear,clear,"{'gender': 'Female', 'nationality': 'LTU', 'document_type': 'national_identity_card', 'date_of_expiry': '2018-02-28', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
63739,80c460c0e48d4a0baed0534dfcb908a1,clear,clear,clear,clear,clear,14/10/2017 11:46,clear,clear,clear,clear,,,196422765b944f08aa1d18756b00d186,clear,clear,"{'gender': 'Male', 'issuing_date': '2017-09-26', 'document_type': 'driving_licence', 'date_of_expiry': '2024-08-09', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
18198,c1d366baec7f4378b8d5d205df4556e5,clear,clear,clear,clear,clear,11/10/2017 10:20,clear,clear,clear,clear,clear,,8d9ac7d6bd7842b09bda474e4448b5b5,clear,clear,"{'gender': 'Male', 'issuing_date': '2015-01', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
64225,01819f12d37c4899b6619fe0ae0b5e66,consider,,consider,,clear,13/10/2017 14:41,unidentified,,,,,,646348428c454a9cacf13b042f977fc5,,,{},rejected
,,,,,,,,,,,,,,,,,,
76107,86aea45521704199be2156d2725af258,clear,clear,clear,clear,clear,5/10/2017 19:11,clear,clear,clear,clear,,,89a1d56b6d7a4e73b8148b1024344cb7,clear,clear,"{'gender': 'Female', 'issuing_date': '2016-08-19', 'document_type': 'driving_licence', 'date_of_expiry': '2021-10-25', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
8062,05939a028c77476a823670d33ed0a951,consider,,consider,,unidentified,28/10/2017 9:53,clear,,,,,,0bb7fef7deeb4de3a2c88caf09f560cb,,,{},rejected
,,,,,,,,,,,,,,,,,,
24167,6101cbbfa943426d9c6f0072b9a32500,clear,clear,clear,clear,clear,8/10/2017 22:56,clear,clear,clear,,,,954f07e769df4a3d8c5567777dfbe180,clear,clear,"{'document_type': 'national_identity_card', 'issuing_country': 'GRC'}",clear
,,,,,,,,,,,,,,,,,,
75191,55080efe93ff45dc9a2646140ea6f00d,clear,clear,clear,clear,clear,6/10/2017 10:20,clear,clear,clear,clear,clear,,5ff1f4089fdb49698102d270c0a850ed,clear,clear,"{'gender': 'Male', 'issuing_date': '2017-05', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
84957,547c68b0617b432e8e10fe9e11dbd870,clear,clear,clear,clear,clear,2/10/2017 12:33,clear,clear,clear,clear,,,87fcb803497c438eabba5307b2d4dbdf,clear,clear,"{'issuing_date': '2015-12-03', 'document_type': 'driving_licence', 'date_of_expiry': '2030-12-03', 'issuing_country': 'GIB'}",clear
,,,,,,,,,,,,,,,,,,
62395,0b5a225c8b17421786f507da16e37d2c,consider,,consider,,unidentified,14/10/2017 15:13,clear,,,,,,d624084ae935485c9b2de0f6ef33f6a1,,,{},rejected
,,,,,,,,,,,,,,,,,,
23006,bdf360eb56174949bdd4519a36097c35,consider,clear,consider,clear,clear,8/10/2017 12:57,clear,consider,clear,clear,clear,,9ce216b06e3f47d997360f4b3bccb9d8,clear,clear,"{'gender': 'Male', 'issuing_date': '2008-06', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",caution
,,,,,,,,,,,,,,,,,,
6691,faeb5eada83d4821b33387e84d41154f,clear,clear,clear,clear,clear,29/10/2017 10:59,clear,clear,clear,clear,,,283fcab005754da89877fafd3f442376,clear,clear,"{'issuing_date': '2016-10-22', 'document_type': 'driving_licence', 'date_of_expiry': '2026-10-21', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
9396,34365ed6c1364dbc883c92b1f19c2156,clear,clear,clear,clear,clear,27/10/2017 17:15,clear,clear,clear,clear,clear,,b501d8bed51144e190a40957202816ec,clear,clear,"{'gender': 'Male', 'nationality': 'DEU', 'document_type': 'passport', 'date_of_expiry': '2022-05-19', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
8017,8e3cd0d2a8f7431294d27abaecc99c45,clear,clear,clear,clear,clear,28/10/2017 14:52,clear,clear,clear,clear,clear,,23b97b4b0e2d4a858f06f66ccf605fbf,clear,clear,"{'gender': 'Female', 'issuing_date': '2007-01', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
84087,3fc789f2c12d4270b3cfd4819f8aaba6,clear,clear,clear,clear,clear,2/10/2017 18:33,clear,clear,clear,clear,,,7ccd0a7fc0aa49219e761e89c3f03504,clear,clear,"{'gender': 'Male', 'issuing_date': '2017-02-03', 'document_type': 'driving_licence', 'date_of_expiry': '2025-11-05', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
26483,a1f21df432b04a53b2a6becfa55cf9dc,consider,,consider,,unidentified,7/10/2017 13:18,clear,,,,,,93ceedff488e4db6b5709776652fafd4,,,{},rejected
,,,,,,,,,,,,,,,,,,
59077,9ea7d02ed1494527adcf4cbef214bc49,clear,clear,clear,clear,clear,12/10/2017 12:02,clear,clear,clear,clear,clear,,dbe9ad539a7547c6a3409ed215f17ac7,clear,clear,"{'gender': 'Male', 'nationality': 'ROU', 'document_type': 'passport', 'date_of_expiry': '2021-10-13', 'issuing_country': 'ROU'}",clear
,,,,,,,,,,,,,,,,,,
6627,899210827a0d4157b53cfc3e747d7b04,clear,clear,clear,clear,clear,29/10/2017 10:12,clear,clear,clear,clear,clear,,49e87de3e67044eb8104bb921230be24,clear,clear,"{'gender': 'Male', 'nationality': 'ITA', 'document_type': 'passport', 'date_of_expiry': '2018-11-04', 'issuing_country': 'ITA'}",clear
,,,,,,,,,,,,,,,,,,
18355,59557e846da5467395a7b639c6572dbe,consider,,consider,,unidentified,11/10/2017 11:26,clear,,,,,,b8d00c60b946413aba771d6cc891a31c,,,{},rejected
,,,,,,,,,,,,,,,,,,
83584,898a082365a84c72a52623120575c587,clear,clear,clear,clear,clear,3/10/2017 8:16,clear,clear,clear,clear,clear,,b4270ba3d7804df0b2043aeba40cf938,clear,clear,"{'gender': 'Male', 'nationality': 'USA', 'document_type': 'passport', 'date_of_expiry': '2022-11-27', 'issuing_country': 'USA'}",clear
,,,,,,,,,,,,,,,,,,
68003,d90b44e0eb57403e8e1aa60ff32edbaa,consider,,consider,,unidentified,25/10/2017 11:36,clear,,,,,,02a04252cf7d49f19114c5c4e2592350,,,{},rejected
,,,,,,,,,,,,,,,,,,
57877,ef45cad2604348d2a64ec70c181c0f6c,clear,clear,clear,clear,clear,16/10/2017 11:59,clear,clear,clear,clear,,,14293182a3734d9eabf8a9a45edc28a2,clear,clear,"{'issuing_date': '2017-09-29', 'document_type': 'driving_licence', 'date_of_expiry': '2027-09-29', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
8104,974cacd5de6648c791913913936c714e,consider,,consider,,unidentified,28/10/2017 10:14,clear,,,,,,d26a074854ce40a3a5fcfb1e73adb101,,,{},rejected
,,,,,,,,,,,,,,,,,,
60752,c7750e23adc84bff9bfa6c4d5b6fd85a,consider,,consider,,unidentified,15/10/2017 17:49,clear,,,,,,d47b7887d6dc4365b28182b38b0c061f,,,{},rejected
,,,,,,,,,,,,,,,,,,
84439,13026139c10941e8abc789bf0f7487d2,clear,clear,clear,clear,clear,2/10/2017 20:37,clear,clear,clear,clear,clear,,f1bc301f7f024a8780ed1a41dc629334,clear,clear,"{'gender': 'Female', 'nationality': 'CHN', 'document_type': 'passport', 'date_of_expiry': '2022-08-05', 'issuing_country': 'CHN'}",clear
,,,,,,,,,,,,,,,,,,
8736,0a1ecac0597745f8a7bfec7b35d074e8,clear,clear,clear,clear,clear,27/10/2017 18:00,clear,clear,clear,clear,,,4ea24b4e8c224da5a092bb410f19001b,clear,clear,"{'issuing_date': '2009-04-03', 'document_type': 'driving_licence', 'date_of_expiry': '2019-04-03', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
19702,92f9e0bdfe5244cfa76ea520bc6a5c3e,consider,,consider,,unidentified,10/10/2017 17:30,clear,,,,,,cc431107e4194a638c6fc43f1b90a693,,,{},rejected
,,,,,,,,,,,,,,,,,,
61046,05c93931ce094f81a78001367cbe3506,clear,clear,clear,clear,clear,15/10/2017 20:12,clear,clear,clear,clear,,,e6e69f7cb97d4ba48ef86dd6cda96564,clear,clear,"{'gender': 'Male', 'issuing_date': '2016-10-25', 'document_type': 'driving_licence', 'date_of_expiry': '2021-10-24', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
62894,7e8bfc10ff11458abffaf4b48d89ffe6,consider,clear,consider,clear,clear,14/10/2017 19:42,clear,consider,clear,clear,clear,,7a8d4e698a004447afb33068ee518620,clear,clear,"{'gender': 'Female', 'nationality': 'PRT', 'document_type': 'passport', 'date_of_expiry': '2022-08-21', 'issuing_country': 'PRT'}",caution
,,,,,,,,,,,,,,,,,,
23390,e933a0f26db141359b60aa7cc1c9d9a9,clear,clear,clear,clear,clear,8/10/2017 15:59,clear,clear,clear,clear,,,51dded74da1241cc96515ef0564499f1,clear,clear,"{'issuing_date': '2017-06-14', 'document_type': 'driving_licence', 'date_of_expiry': '2032-06-14', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
26594,ac2410104e674681b80bc94391d58050,clear,clear,clear,clear,clear,7/10/2017 14:12,clear,clear,clear,clear,,,4b3d2dd6aae44702a32b16dda9815eba,clear,,"{'gender': None, 'issuing_date': '2013-12-24', 'document_type': 'driving_licence', 'date_of_expiry': '2023-12-17', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
67877,bd7c1ff2df864e2bb2462584381c03a4,clear,clear,clear,clear,clear,25/10/2017 10:38,clear,clear,clear,clear,,,4ccb7951ee45464aa33b0920ca5eb0aa,clear,clear,"{'gender': 'Female', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-08-12', 'issuing_country': 'LTU'}",clear
,,,,,,,,,,,,,,,,,,
26404,ddcae84314ff4a8284a49083a58056d4,clear,clear,clear,clear,clear,7/10/2017 14:17,clear,clear,clear,clear,clear,,76c5905598cf490fa57659adfecdab01,clear,clear,"{'gender': 'Female', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2021-09-10', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
75967,30751563d0904536bf03d40421c22067,clear,clear,clear,clear,clear,5/10/2017 21:17,clear,clear,clear,clear,,,2cfd54943d8e416ca5ae35219f2677f7,clear,clear,"{'gender': 'Male', 'issuing_date': '2012-01-24', 'document_type': 'driving_licence', 'date_of_expiry': '2019-11-18', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
19410,f065ec52e1c24d09b81628b894314136,consider,,consider,,unidentified,10/10/2017 15:51,clear,,,,,,a163e781d71c43858e5fed1d7ca738b4,,,{},rejected
,,,,,,,,,,,,,,,,,,
23051,d4c74b6d42f8425b954cbbdde0e67141,clear,clear,clear,clear,clear,8/10/2017 13:19,clear,clear,clear,clear,,,d17b6d58d3794919b1a8164b93f4d6e5,clear,clear,"{'gender': 'Female', 'issuing_date': '2013-12-11', 'document_type': 'driving_licence', 'date_of_expiry': '2023-12-10', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
17264,9de76dc0d3ae4618a5bcd33cab3c390d,consider,,consider,,unidentified,11/10/2017 20:20,clear,,,,,,0b04b6390b9846e0b55250f3ee814cb6,,,{},rejected
,,,,,,,,,,,,,,,,,,
80884,62b1c7fd87b04cba9fdf022b9b2f7d58,clear,clear,clear,clear,clear,4/10/2017 11:57,clear,clear,clear,clear,clear,,71987f2fd25d4e5cbf88c94bf3f6681b,clear,clear,"{'gender': 'Female', 'nationality': 'DEU', 'document_type': 'passport', 'date_of_expiry': '2022-12-15', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
58101,8e8c581f85a64d0291e702c65c5a326a,clear,clear,clear,clear,clear,16/10/2017 14:11,clear,clear,clear,clear,,,324520cd23964a51a2c330a59838e1a1,clear,clear,"{'gender': 'Male', 'issuing_date': '2013-06-13', 'document_type': 'driving_licence', 'date_of_expiry': '2023-06-12', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
19653,c369f57ddc394d41b8139c67f43c466b,consider,,consider,,unidentified,10/10/2017 19:35,clear,,,,,,6121ca476a984a298196a22e4f7c32cf,,,{},rejected
,,,,,,,,,,,,,,,,,,
53203,4b8669b8518c45269c2ace7e40ed01c4,clear,clear,clear,clear,clear,18/10/2017 20:33,clear,clear,clear,clear,clear,,275833835b3a4f9b87859ced190ea96e,clear,clear,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2020-07-12', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
69700,fd526bd00b4c4a478e4d576168bc7956,clear,clear,clear,clear,clear,24/10/2017 17:51,clear,clear,clear,clear,,,213668252fed4bcf9a60937c3fe37f71,clear,clear,"{'issuing_date': '2016-09-01', 'document_type': 'driving_licence', 'date_of_expiry': '2026-09-01', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
20301,0a4a43f570054a4a893317c7eab5d48f,clear,clear,clear,clear,clear,10/10/2017 6:07,clear,clear,clear,clear,,,b53256ae1e414edb84ef1683e0ac61f2,clear,,"{'issuing_date': '2017-02-14', 'document_type': 'driving_licence', 'date_of_expiry': '2032-02-14', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
25102,a915c7307db248838d8c46abdf93ccb8,clear,clear,clear,clear,clear,8/10/2017 11:22,clear,clear,clear,clear,,,0fcd815a306f46d49d24aab3c17f9c42,clear,clear,"{'gender': 'Male', 'issuing_date': '2015-04-23', 'document_type': 'driving_licence', 'date_of_expiry': '2018-07-08', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
84288,014c8d79d57b42b3ad05ed6bf27bb30a,consider,clear,consider,clear,clear,2/10/2017 19:55,clear,consider,clear,clear,clear,,dd4292e6b42944fca184bb1d55e2af97,clear,clear,"{'gender': 'Male', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2021-07-12', 'issuing_country': 'IRL'}",caution
,,,,,,,,,,,,,,,,,,
15480,ff863255bbe3478f8bb857af040fb540,clear,clear,clear,clear,clear,12/10/2017 10:43,clear,clear,clear,clear,clear,,d346262c2a494968ac172b1390e633e4,clear,clear,"{'gender': 'Female', 'issuing_date': '2009-07', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
68559,0767e0eb2ce448ceb46a5fca9f44776b,clear,clear,clear,clear,clear,24/10/2017 22:19,clear,clear,clear,clear,clear,,0fc69b541f4a46288a55b370eedbfa24,clear,clear,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2026-09-30', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
78248,ada4ff5d0b7d48108cf4c9c614cc0b0a,consider,,consider,,unidentified,5/10/2017 0:10,clear,,,,,,5d5371736fd149878e0e6e722a92a8f2,,,{},rejected
,,,,,,,,,,,,,,,,,,
79990,34be4baec5ec429f99e5207e812a3fec,consider,,consider,,clear,4/10/2017 13:02,unidentified,,,,,,9fabec7a07ad4077b5e751c7c23e1127,,,{},rejected
,,,,,,,,,,,,,,,,,,
14238,a3a624e5d561412095a4bf5bf70210ff,clear,clear,clear,clear,clear,12/10/2017 19:23,clear,clear,clear,clear,clear,,49b191270741452c9619127ad1f4d698,clear,clear,"{'gender': 'Female', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2024-08-06', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
5524,561a7b688ab64e548f083e9abdd89d0b,clear,clear,clear,clear,clear,29/10/2017 23:04,clear,clear,clear,clear,clear,,6ea1a7951ae54bbe8c4907f27c7d5967,clear,clear,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-09-03', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
17365,6c3f61c3077d4dc6a3699d0376358a35,consider,,consider,,unidentified,11/10/2017 20:51,clear,,,,,,18ae2ece8b7d4779b4dd620a874935d7,,,{},rejected
,,,,,,,,,,,,,,,,,,
73672,22a0d9a351ba44f9b9fd29df5ea2328d,clear,clear,clear,clear,clear,6/10/2017 18:34,clear,clear,clear,clear,,,eb4d8085c6264b1ca741f988b0223688,clear,clear,"{'gender': 'Male', 'issuing_date': '2017-02-23', 'document_type': 'driving_licence', 'date_of_expiry': '2027-02-22', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
72337,a1f70609105446fda93e128ac5ed1518,clear,clear,clear,clear,clear,23/10/2017 13:59,clear,clear,clear,clear,clear,,fdf8b4def7f54b64bbfabf07803c0234,clear,clear,"{'gender': 'Female', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2020-06-14', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
8934,02c31458c6bf4dfc9c2663d0fce0dc10,clear,clear,clear,clear,clear,27/10/2017 19:30,clear,clear,clear,clear,,,a9d9894d06ce407584767581cb2a803c,clear,clear,"{'gender': 'Male', 'issuing_date': '2015-10-21', 'document_type': 'driving_licence', 'date_of_expiry': '2020-08-18', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
43611,1a74045eafb0445da3a107137b9f55c0,clear,clear,clear,clear,clear,17/10/2017 19:18,clear,clear,clear,clear,,,f337c5ffe2ae4e1e9fbe762bdcda9260,,clear,"{'document_type': 'driving_licence', 'date_of_expiry': '2018-02-28', 'issuing_country': 'THA'}",clear
,,,,,,,,,,,,,,,,,,
